"deletion_rate"	"predictability_weight"	"Noun"	"Condition"	"SurprisalLogLikRatio"
"1439"	0.3	0.75	"finding"	"g"	-15.9514674693346
"1440"	0.3	0.75	"finding"	"u"	-9.94264347553252
"1441"	0.3	0.75	"guess"	"g"	-14.2916436940432
"1442"	0.3	0.75	"guess"	"u"	-10.4054882645607
"1443"	0.3	0.75	"idea"	"g"	-16.9832061082125
"1444"	0.3	0.75	"idea"	"u"	-10.8329400837421
"1445"	0.3	0.75	"impression"	"g"	-17.2351698428392
"1446"	0.3	0.75	"impression"	"u"	-10.8520034968853
"1447"	0.3	0.75	"indication"	"g"	-15.8997610211372
"1448"	0.3	0.75	"indication"	"u"	-10.8077603399754
"1449"	0.3	0.75	"information"	"g"	-15.2734666764736
"1450"	0.3	0.75	"information"	"u"	-11.2846063196659
"1451"	0.3	0.75	"insinuation"	"g"	-14.2466773688793
"1452"	0.3	0.75	"insinuation"	"u"	-10.3345757544041
"1453"	0.3	0.75	"intuition"	"g"	-16.3739447444677
"1454"	0.3	0.75	"intuition"	"u"	-10.8715015172958
"1455"	0.3	0.75	"message"	"g"	-16.3725910484791
"1456"	0.3	0.75	"message"	"u"	-10.9847603261471
"1457"	0.3	0.75	"myth"	"g"	-15.8762729912996
"1458"	0.3	0.75	"myth"	"u"	-10.7198401808739
"1459"	0.3	0.75	"news"	"g"	-15.6203664690256
"1460"	0.3	0.75	"news"	"u"	-10.042770576477
"1461"	0.3	0.75	"notion"	"g"	-17.5017840564251
"1462"	0.3	0.75	"notion"	"u"	-11.0491294682026
"1463"	0.3	0.75	"observation"	"g"	-16.4574486613274
"1464"	0.3	0.75	"observation"	"u"	-10.6831583499908
"1465"	0.3	0.75	"opinion"	"g"	-16.8217083364725
"1466"	0.3	0.75	"opinion"	"u"	-11.4320464849472
"1467"	0.3	0.75	"perception"	"g"	-17.4667558670044
"1468"	0.3	0.75	"perception"	"u"	-11.3683493852616
"1469"	0.3	0.75	"prediction"	"g"	-17.5546793937683
"1470"	0.3	0.75	"prediction"	"u"	-11.2465615391731
"1471"	0.3	0.75	"presumption"	"g"	-17.1657626330853
"1472"	0.3	0.75	"presumption"	"u"	-10.9125756144524
"1473"	0.3	0.75	"proof"	"g"	-16.7866547107697
"1474"	0.3	0.75	"proof"	"u"	-11.2128758251667
"1475"	0.3	0.75	"realization"	"g"	-16.7685459852218
"1476"	0.3	0.75	"realization"	"u"	-10.8200701296329
"1477"	0.3	0.75	"recognition"	"g"	-16.1844265460968
"1478"	0.3	0.75	"recognition"	"u"	-10.6702749848366
"1479"	0.3	0.75	"remark"	"g"	-15.1819424331188
"1480"	0.3	0.75	"remark"	"u"	-10.8344299912453
"1481"	0.3	0.75	"reminder"	"g"	-16.3057669103146
"1482"	0.3	0.75	"reminder"	"u"	-10.421617102623
"1483"	0.3	0.75	"report"	"g"	-14.9305133223534
"1484"	0.3	0.75	"report"	"u"	-10.8454115211964
"1485"	0.3	0.75	"revelation"	"g"	-16.084758028388
"1486"	0.3	0.75	"revelation"	"u"	-10.7523861050606
"1487"	0.3	0.75	"rumor"	"g"	-16.0204502642155
"1488"	0.3	0.75	"rumor"	"u"	-10.8241590976715
"1489"	0.3	0.75	"sense"	"g"	-15.7402758896351
"1490"	0.3	0.75	"sense"	"u"	-10.8255686879158
"1491"	0.3	0.75	"speculation"	"g"	-16.0578315854073
"1492"	0.3	0.75	"speculation"	"u"	-10.8818164288998
"1493"	0.3	0.75	"statement"	"g"	-16.9071900397539
"1494"	0.3	0.75	"statement"	"u"	-10.9789690494537
"1495"	0.3	0.75	"story"	"g"	-15.1059564948082
"1496"	0.3	0.75	"story"	"u"	-10.5095145225525
"1497"	0.3	0.75	"suggestion"	"g"	-16.7131842523813
"1498"	0.3	0.75	"suggestion"	"u"	-10.8997146308422
"1499"	0.3	0.75	"suspicion"	"g"	-15.2788421213627
"1500"	0.3	0.75	"suspicion"	"u"	-10.2854157507419
"1501"	0.3	0.75	"thought"	"g"	-14.8154821246863
"1502"	0.3	0.75	"thought"	"u"	-11.1411188364029
"1503"	0.3	0.75	"truth"	"g"	-15.9861840009689
"1504"	0.3	0.75	"truth"	"u"	-11.0511635065079
"1505"	0.3	0.75	"understanding"	"g"	-16.7223515957594
"1506"	0.3	0.75	"understanding"	"u"	-10.8573022603989
"1507"	0.3	0.75	"view"	"g"	-16.8646373599768
"1508"	0.3	0.75	"view"	"u"	-11.2100405812264
"1509"	0.3	1	"accusation"	"g"	-17.0310141529356
"1510"	0.3	1	"accusation"	"u"	-11.6428101607731
"1511"	0.3	1	"admission"	"g"	-16.8864132506507
"1512"	0.3	1	"admission"	"u"	-11.5989210299083
"1513"	0.3	1	"allegation"	"g"	-16.5519899811063
"1514"	0.3	1	"allegation"	"u"	-10.9785198007311
"1515"	0.3	1	"announcement"	"g"	-18.1170318637575
"1516"	0.3	1	"announcement"	"u"	-10.7847128459386
"1517"	0.3	1	"assertion"	"g"	-18.0418656894139
"1518"	0.3	1	"assertion"	"u"	-11.1744774103165
"1519"	0.3	1	"assessment"	"g"	-16.8627422281674
"1520"	0.3	1	"assessment"	"u"	-11.6318100554602
"1521"	0.3	1	"assumption"	"g"	-17.7204116838319
"1522"	0.3	1	"assumption"	"u"	-11.0185293333871
"1523"	0.3	1	"assurance"	"g"	-17.201186972005
"1524"	0.3	1	"assurance"	"u"	-11.0989645072392
"1525"	0.3	1	"belief"	"g"	-17.1621118698802
"1526"	0.3	1	"belief"	"u"	-11.0636096375329
"1527"	0.3	1	"certainty"	"g"	-16.5749190705163
"1528"	0.3	1	"certainty"	"u"	-10.6965215921402
"1529"	0.3	1	"claim"	"g"	-16.3939077513559
"1530"	0.3	1	"claim"	"u"	-11.3079611778259
"1531"	0.3	1	"complaint"	"g"	-17.3884190235819
"1532"	0.3	1	"complaint"	"u"	-11.4888883778027
"1533"	0.3	1	"concern"	"g"	-16.8954013245446
"1534"	0.3	1	"concern"	"u"	-11.0548925944737
"1535"	0.3	1	"conclusion"	"g"	-17.9317118695804
"1536"	0.3	1	"conclusion"	"u"	-11.0686355778149
"1537"	0.3	1	"confirmation"	"g"	-16.72538541896
"1538"	0.3	1	"confirmation"	"u"	-10.9148168087006
"1539"	0.3	1	"conjecture"	"g"	-17.0376217194966
"1540"	0.3	1	"conjecture"	"u"	-10.9209085907255
"1541"	0.3	1	"contention"	"g"	-17.1086836542402
"1542"	0.3	1	"contention"	"u"	-11.0825491155897
"1543"	0.3	1	"conviction"	"g"	-17.4729234320777
"1544"	0.3	1	"conviction"	"u"	-11.4226495572499
"1545"	0.3	1	"declaration"	"g"	-16.9712026204382
"1546"	0.3	1	"declaration"	"u"	-10.9799482686179
"1547"	0.3	1	"disclosure"	"g"	-16.9540117383003
"1548"	0.3	1	"disclosure"	"u"	-11.5227925981794
"1549"	0.3	1	"evidence"	"g"	-16.2332169583865
"1550"	0.3	1	"evidence"	"u"	-11.458802822658
"1551"	0.3	1	"fact"	"g"	-18.4506477032389
"1552"	0.3	1	"fact"	"u"	-10.9089027847562
"1553"	0.3	1	"feeling"	"g"	-17.3756489072527
"1554"	0.3	1	"feeling"	"u"	-10.6877748829978
"1555"	0.3	1	"finding"	"g"	-16.9256902166775
"1556"	0.3	1	"finding"	"u"	-10.9232097557613
"1557"	0.3	1	"guess"	"g"	-15.9970871806145
"1558"	0.3	1	"guess"	"u"	-10.6249225343977
"1559"	0.3	1	"idea"	"g"	-17.8855901956558
"1560"	0.3	1	"idea"	"u"	-11.1997183254787
"1561"	0.3	1	"impression"	"g"	-17.7135046720505
"1562"	0.3	1	"impression"	"u"	-10.9769521900586
"1563"	0.3	1	"indication"	"g"	-17.3508820022855
"1564"	0.3	1	"indication"	"u"	-10.8620609589986
"1565"	0.3	1	"information"	"g"	-16.9190063732011
"1566"	0.3	1	"information"	"u"	-11.1509296928133
"1567"	0.3	1	"insinuation"	"g"	-15.2891346897398
"1568"	0.3	1	"insinuation"	"u"	-10.238400207247
"1569"	0.3	1	"intuition"	"g"	-16.9814416510718
"1570"	0.3	1	"intuition"	"u"	-11.2158309766224
"1571"	0.3	1	"message"	"g"	-17.5789327962058
"1572"	0.3	1	"message"	"u"	-11.2774145722389
"1573"	0.3	1	"myth"	"g"	-16.6444773759161
"1574"	0.3	1	"myth"	"u"	-10.9133323975972
"1575"	0.3	1	"news"	"g"	-16.7817306092807
"1576"	0.3	1	"news"	"u"	-10.4184400728771
"1577"	0.3	1	"notion"	"g"	-17.6419689059258
"1578"	0.3	1	"notion"	"u"	-11.3680448055267
"1579"	0.3	1	"observation"	"g"	-16.9515906402043
"1580"	0.3	1	"observation"	"u"	-10.8185374259949
"1581"	0.3	1	"opinion"	"g"	-17.5781158634595
"1582"	0.3	1	"opinion"	"u"	-11.3609141145434
"1583"	0.3	1	"perception"	"g"	-17.3530997037888
"1584"	0.3	1	"perception"	"u"	-11.3186248574938
"1585"	0.3	1	"prediction"	"g"	-17.9260528853961
"1586"	0.3	1	"prediction"	"u"	-11.5577132906232
"1587"	0.3	1	"presumption"	"g"	-17.1620845283781
"1588"	0.3	1	"presumption"	"u"	-11.082308942931
"1589"	0.3	1	"proof"	"g"	-17.2769261598587
"1590"	0.3	1	"proof"	"u"	-11.2885170698166
"1591"	0.3	1	"realization"	"g"	-17.3076969810895
"1592"	0.3	1	"realization"	"u"	-11.1311986821038
"1593"	0.3	1	"recognition"	"g"	-16.8751165100506
"1594"	0.3	1	"recognition"	"u"	-11.1185993330819
"1595"	0.3	1	"remark"	"g"	-16.1923199381147
"1596"	0.3	1	"remark"	"u"	-11.0435435124806
"1597"	0.3	1	"reminder"	"g"	-16.7007955653327
"1598"	0.3	1	"reminder"	"u"	-10.6377090079444
"1599"	0.3	1	"report"	"g"	-16.235277226993
"1600"	0.3	1	"report"	"u"	-10.8426334210805
"1601"	0.3	1	"revelation"	"g"	-16.7496250612395
"1602"	0.3	1	"revelation"	"u"	-10.9904889924186
"1603"	0.3	1	"rumor"	"g"	-16.6698604481561
"1604"	0.3	1	"rumor"	"u"	-10.9774779456002
"1605"	0.3	1	"sense"	"g"	-16.4192362257413
"1606"	0.3	1	"sense"	"u"	-10.9791726589203
"1607"	0.3	1	"speculation"	"g"	-16.6482142976352
"1608"	0.3	1	"speculation"	"u"	-10.7721721989768
"1609"	0.3	1	"statement"	"g"	-17.687951862812
"1610"	0.3	1	"statement"	"u"	-11.0387714283807
"1611"	0.3	1	"story"	"g"	-16.5355781487056
"1612"	0.3	1	"story"	"u"	-10.8511637142726
"1613"	0.3	1	"suggestion"	"g"	-17.5254861627306
"1614"	0.3	1	"suggestion"	"u"	-11.3248396124159
"1615"	0.3	1	"suspicion"	"g"	-16.0219165086746
"1616"	0.3	1	"suspicion"	"u"	-10.6502373422895
"1617"	0.3	1	"thought"	"g"	-16.0004066654614
"1618"	0.3	1	"thought"	"u"	-11.4104543106897
"1619"	0.3	1	"truth"	"g"	-16.99917361566
"1620"	0.3	1	"truth"	"u"	-10.9867114203317
"1621"	0.3	1	"understanding"	"g"	-17.2697316578456
"1622"	0.3	1	"understanding"	"u"	-11.2164383649826
"1623"	0.3	1	"view"	"g"	-17.5452626858439
"1624"	0.3	1	"view"	"u"	-11.232707623073
"1625"	0.4	0	"accusation"	"g"	-7.5948394366673
"1626"	0.4	0	"accusation"	"u"	-6.28181950024196
"1627"	0.4	0	"admission"	"g"	-6.38184773921967
"1628"	0.4	0	"admission"	"u"	-5.85623647826061
"1629"	0.4	0	"allegation"	"g"	-5.69337943622046
"1630"	0.4	0	"allegation"	"u"	-5.1996533053262
"1631"	0.4	0	"announcement"	"g"	-6.40022443022046
"1632"	0.4	0	"announcement"	"u"	-5.93837157658167
"1633"	0.4	0	"assertion"	"g"	-8.43696473326002
"1634"	0.4	0	"assertion"	"u"	-5.70249780927384
"1635"	0.4	0	"assessment"	"g"	-7.49659824371336
"1636"	0.4	0	"assessment"	"u"	-6.12868188449314
"1637"	0.4	0	"assumption"	"g"	-7.78152787685395
"1638"	0.4	0	"assumption"	"u"	-6.17544200079781
"1639"	0.4	0	"assurance"	"g"	-7.5238264288221
"1640"	0.4	0	"assurance"	"u"	-5.96961626325334
"1641"	0.4	0	"belief"	"g"	-8.85838878154755
"1642"	0.4	0	"belief"	"u"	-6.6190401690347
"1643"	0.4	0	"certainty"	"g"	-6.59281655720302
"1644"	0.4	0	"certainty"	"u"	-5.85981408527919
"1645"	0.4	0	"claim"	"g"	-6.75500552994866
"1646"	0.4	0	"claim"	"u"	-5.67005830492292
"1647"	0.4	0	"complaint"	"g"	-6.67865530082156
"1648"	0.4	0	"complaint"	"u"	-6.16927176203046
"1649"	0.4	0	"concern"	"g"	-7.32943415641784
"1650"	0.4	0	"concern"	"u"	-5.44378040858676
"1651"	0.4	0	"conclusion"	"g"	-7.72226023674011
"1652"	0.4	0	"conclusion"	"u"	-5.4026549237115
"1653"	0.4	0	"confirmation"	"g"	-6.99805203505925
"1654"	0.4	0	"confirmation"	"u"	-6.35204593113492
"1655"	0.4	0	"conjecture"	"g"	-7.3141484601157
"1656"	0.4	0	"conjecture"	"u"	-5.81684189523968
"1657"	0.4	0	"contention"	"g"	-6.99980146544321
"1658"	0.4	0	"contention"	"u"	-5.55263940266202
"1659"	0.4	0	"conviction"	"g"	-7.37193977832796
"1660"	0.4	0	"conviction"	"u"	-5.73250495025091
"1661"	0.4	0	"declaration"	"g"	-6.63199794292449
"1662"	0.4	0	"declaration"	"u"	-5.73239618028912
"1663"	0.4	0	"disclosure"	"g"	-6.67908649785178
"1664"	0.4	0	"disclosure"	"u"	-6.77558119297027
"1665"	0.4	0	"evidence"	"g"	-6.73802614212036
"1666"	0.4	0	"evidence"	"u"	-6.57486275604792
"1667"	0.4	0	"fact"	"g"	-7.62756208011083
"1668"	0.4	0	"fact"	"u"	-5.94816465377806
"1669"	0.4	0	"feeling"	"g"	-7.52441915443967
"1670"	0.4	0	"feeling"	"u"	-5.36083100863866
"1671"	0.4	0	"finding"	"g"	-6.15356455530438
"1672"	0.4	0	"finding"	"u"	-5.95266902787346
"1673"	0.4	0	"guess"	"g"	-6.20265231813703
"1674"	0.4	0	"guess"	"u"	-5.39853551047189
"1675"	0.4	0	"idea"	"g"	-8.00431043761117
"1676"	0.4	0	"idea"	"u"	-6.29740264075143
"1677"	0.4	0	"impression"	"g"	-8.9358831814357
"1678"	0.4	0	"impression"	"u"	-5.6981391089303
"1679"	0.4	0	"indication"	"g"	-6.99530359676906
"1680"	0.4	0	"indication"	"u"	-6.41277318681989
"1681"	0.4	0	"information"	"g"	-6.88078945023672
"1682"	0.4	0	"information"	"u"	-6.29885326453616
"1683"	0.4	0	"insinuation"	"g"	-5.06356709344047
"1684"	0.4	0	"insinuation"	"u"	-4.70042148998807
"1685"	0.4	0	"intuition"	"g"	-6.51865679877143
"1686"	0.4	0	"intuition"	"u"	-5.96495451586588
"1687"	0.4	0	"message"	"g"	-7.95119982106343
"1688"	0.4	0	"message"	"u"	-6.39875052997044
"1689"	0.4	0	"myth"	"g"	-7.05943729196277
"1690"	0.4	0	"myth"	"u"	-6.61944852897097
"1691"	0.4	0	"news"	"g"	-5.64696065017154
"1692"	0.4	0	"news"	"u"	-5.45042256287166
"1693"	0.4	0	"notion"	"g"	-8.26917512076242
"1694"	0.4	0	"notion"	"u"	-6.96539843423025
"1695"	0.4	0	"observation"	"g"	-7.25521624088289
"1696"	0.4	0	"observation"	"u"	-5.65552182197571
"1697"	0.4	0	"opinion"	"g"	-7.39937824862344
"1698"	0.4	0	"opinion"	"u"	-6.28418004853386
"1699"	0.4	0	"perception"	"g"	-8.28729442187719
"1700"	0.4	0	"perception"	"u"	-6.98712504250663
"1701"	0.4	0	"prediction"	"g"	-8.17345472744532
"1702"	0.4	0	"prediction"	"u"	-6.35847165243966
"1703"	0.4	0	"presumption"	"g"	-6.57329436710902
"1704"	0.4	0	"presumption"	"u"	-5.72434791837419
"1705"	0.4	0	"proof"	"g"	-7.50872233935764
"1706"	0.4	0	"proof"	"u"	-5.94585063116892
"1707"	0.4	0	"realization"	"g"	-7.81853331838335
"1708"	0.4	0	"realization"	"u"	-6.63195714269365
"1709"	0.4	0	"recognition"	"g"	-6.34150431837354
"1710"	0.4	0	"recognition"	"u"	-5.35375464303152
"1711"	0.4	0	"remark"	"g"	-6.87558528355192
"1712"	0.4	0	"remark"	"u"	-5.24623421600885
"1713"	0.4	0	"reminder"	"g"	-6.63526930127825
"1714"	0.4	0	"reminder"	"u"	-6.6327347278595
"1715"	0.4	0	"report"	"g"	-6.07107555866242
"1716"	0.4	0	"report"	"u"	-5.11161853926521
"1717"	0.4	0	"revelation"	"g"	-7.04661313125065
"1718"	0.4	0	"revelation"	"u"	-5.58135562624252
"1719"	0.4	0	"rumor"	"g"	-6.51850787230899
"1720"	0.4	0	"rumor"	"u"	-5.90097885813032
"1721"	0.4	0	"sense"	"g"	-7.17631532464709
"1722"	0.4	0	"sense"	"u"	-6.10306888307843
"1723"	0.4	0	"speculation"	"g"	-6.96641778945923
"1724"	0.4	0	"speculation"	"u"	-5.25535170010156
"1725"	0.4	0	"statement"	"g"	-7.80731667791091
"1726"	0.4	0	"statement"	"u"	-5.90678486142839
"1727"	0.4	0	"story"	"g"	-6.09502264431545
"1728"	0.4	0	"story"	"u"	-6.34065442766461
"1729"	0.4	0	"suggestion"	"g"	-8.00859701633453
"1730"	0.4	0	"suggestion"	"u"	-5.37820460455757
"1731"	0.4	0	"suspicion"	"g"	-6.08033309664044
"1732"	0.4	0	"suspicion"	"u"	-5.5150222982679
"1733"	0.4	0	"thought"	"g"	-6.86356687545776
"1734"	0.4	0	"thought"	"u"	-5.69580563817706
"1735"	0.4	0	"truth"	"g"	-7.15517490250725
"1736"	0.4	0	"truth"	"u"	-7.01423606191363
"1737"	0.4	0	"understanding"	"g"	-6.85529039587294
"1738"	0.4	0	"understanding"	"u"	-5.69835106304713
"1739"	0.4	0	"view"	"g"	-6.87558964320594
"1740"	0.4	0	"view"	"u"	-5.3065740925925
"1741"	0.4	0.25	"accusation"	"g"	-12.092616558075
"1742"	0.4	0.25	"accusation"	"u"	-9.27653341293335
"1743"	0.4	0.25	"admission"	"g"	-12.058273100853
"1744"	0.4	0.25	"admission"	"u"	-9.31101286411286
"1745"	0.4	0.25	"allegation"	"g"	-11.2248121500015
"1746"	0.4	0.25	"allegation"	"u"	-8.37455000877381
"1747"	0.4	0.25	"announcement"	"g"	-12.6243542909622
"1748"	0.4	0.25	"announcement"	"u"	-8.72768392562866
"1749"	0.4	0.25	"assertion"	"g"	-13.0261422157287
"1750"	0.4	0.25	"assertion"	"u"	-9.32298178672792
"1751"	0.4	0.25	"assessment"	"g"	-12.5986874341965
"1752"	0.4	0.25	"assessment"	"u"	-9.68938117027283
"1753"	0.4	0.25	"assumption"	"g"	-12.9775069236756
"1754"	0.4	0.25	"assumption"	"u"	-9.25833959579467
"1755"	0.4	0.25	"assurance"	"g"	-12.4072393655777
"1756"	0.4	0.25	"assurance"	"u"	-9.08031544685364
"1757"	0.4	0.25	"belief"	"g"	-12.5773361444473
"1758"	0.4	0.25	"belief"	"u"	-9.28045134544372
"1759"	0.4	0.25	"certainty"	"g"	-11.1545290946961
"1760"	0.4	0.25	"certainty"	"u"	-8.36444158554078
"1761"	0.4	0.25	"claim"	"g"	-11.2736938357353
"1762"	0.4	0.25	"claim"	"u"	-8.89417736530305
"1763"	0.4	0.25	"complaint"	"g"	-12.0163206458092
"1764"	0.4	0.25	"complaint"	"u"	-9.1978144645691
"1765"	0.4	0.25	"concern"	"g"	-11.6774748802185
"1766"	0.4	0.25	"concern"	"u"	-8.80689702033996
"1767"	0.4	0.25	"conclusion"	"g"	-12.6231814622879
"1768"	0.4	0.25	"conclusion"	"u"	-8.90307202339172
"1769"	0.4	0.25	"confirmation"	"g"	-11.551070857048
"1770"	0.4	0.25	"confirmation"	"u"	-9.13059816360474
"1771"	0.4	0.25	"conjecture"	"g"	-12.0700552225113
"1772"	0.4	0.25	"conjecture"	"u"	-8.80093982219695
"1773"	0.4	0.25	"contention"	"g"	-11.9596442222595
"1774"	0.4	0.25	"contention"	"u"	-8.63411293029785
"1775"	0.4	0.25	"conviction"	"g"	-12.3153812646866
"1776"	0.4	0.25	"conviction"	"u"	-9.18115582466125
"1777"	0.4	0.25	"declaration"	"g"	-12.2705390691757
"1778"	0.4	0.25	"declaration"	"u"	-8.64064640998839
"1779"	0.4	0.25	"disclosure"	"g"	-12.0116189360619
"1780"	0.4	0.25	"disclosure"	"u"	-9.50998675823211
"1781"	0.4	0.25	"evidence"	"g"	-10.8164446353912
"1782"	0.4	0.25	"evidence"	"u"	-8.93695516586304
"1783"	0.4	0.25	"fact"	"g"	-12.6636805534363
"1784"	0.4	0.25	"fact"	"u"	-8.51633286476135
"1785"	0.4	0.25	"feeling"	"g"	-11.8760068893433
"1786"	0.4	0.25	"feeling"	"u"	-8.45621085166931
"1787"	0.4	0.25	"finding"	"g"	-11.7757313013077
"1788"	0.4	0.25	"finding"	"u"	-8.422789478302
"1789"	0.4	0.25	"guess"	"g"	-10.6882355451584
"1790"	0.4	0.25	"guess"	"u"	-8.18059210777282
"1791"	0.4	0.25	"idea"	"g"	-12.6776735544205
"1792"	0.4	0.25	"idea"	"u"	-9.16259219646454
"1793"	0.4	0.25	"impression"	"g"	-12.7832540988922
"1794"	0.4	0.25	"impression"	"u"	-8.64362525939942
"1795"	0.4	0.25	"indication"	"g"	-12.0639791488647
"1796"	0.4	0.25	"indication"	"u"	-9.31974623203277
"1797"	0.4	0.25	"information"	"g"	-11.6756345033645
"1798"	0.4	0.25	"information"	"u"	-9.99507899284363
"1799"	0.4	0.25	"insinuation"	"g"	-9.92583184242247
"1800"	0.4	0.25	"insinuation"	"u"	-7.97142605781554
"1801"	0.4	0.25	"intuition"	"g"	-12.12097260952
"1802"	0.4	0.25	"intuition"	"u"	-8.88744235038757
"1803"	0.4	0.25	"message"	"g"	-12.2013170242309
"1804"	0.4	0.25	"message"	"u"	-9.35061180591583
"1805"	0.4	0.25	"myth"	"g"	-11.4324273109436
"1806"	0.4	0.25	"myth"	"u"	-8.92535238265991
"1807"	0.4	0.25	"news"	"g"	-11.4299070596695
"1808"	0.4	0.25	"news"	"u"	-8.14561016559601
"1809"	0.4	0.25	"notion"	"g"	-12.6946278333664
"1810"	0.4	0.25	"notion"	"u"	-9.38906707763672
"1811"	0.4	0.25	"observation"	"g"	-11.6602859020233
"1812"	0.4	0.25	"observation"	"u"	-8.53735852241516
"1813"	0.4	0.25	"opinion"	"g"	-12.545077085495
"1814"	0.4	0.25	"opinion"	"u"	-9.70355529785156
"1815"	0.4	0.25	"perception"	"g"	-12.9312906742096
"1816"	0.4	0.25	"perception"	"u"	-9.62374060153962
"1817"	0.4	0.25	"prediction"	"g"	-12.6274785995483
"1818"	0.4	0.25	"prediction"	"u"	-9.32580685615539
"1819"	0.4	0.25	"presumption"	"g"	-12.4126086473465
"1820"	0.4	0.25	"presumption"	"u"	-8.9383749961853
"1821"	0.4	0.25	"proof"	"g"	-11.9367750167847
"1822"	0.4	0.25	"proof"	"u"	-9.21198012828826
"1823"	0.4	0.25	"realization"	"g"	-12.7592507958412
"1824"	0.4	0.25	"realization"	"u"	-9.27442016601563
"1825"	0.4	0.25	"recognition"	"g"	-11.583243560791
"1826"	0.4	0.25	"recognition"	"u"	-8.66897509098053
"1827"	0.4	0.25	"remark"	"g"	-11.2551917076111
"1828"	0.4	0.25	"remark"	"u"	-8.43515992164611
"1829"	0.4	0.25	"reminder"	"g"	-12.1029815912247
"1830"	0.4	0.25	"reminder"	"u"	-8.85765047073363
"1831"	0.4	0.25	"report"	"g"	-10.8846019744873
"1832"	0.4	0.25	"report"	"u"	-7.96735649108888
"1833"	0.4	0.25	"revelation"	"g"	-11.7475877523422
"1834"	0.4	0.25	"revelation"	"u"	-9.01667432785034
"1835"	0.4	0.25	"rumor"	"g"	-11.2764570474624
"1836"	0.4	0.25	"rumor"	"u"	-8.2513355255127
"1837"	0.4	0.25	"sense"	"g"	-12.2616917610168
"1838"	0.4	0.25	"sense"	"u"	-8.90273253917694
"1839"	0.4	0.25	"speculation"	"g"	-11.2527345895767
"1840"	0.4	0.25	"speculation"	"u"	-8.30956981182099
"1841"	0.4	0.25	"statement"	"g"	-12.3267991065979
"1842"	0.4	0.25	"statement"	"u"	-8.98520338535308
"1843"	0.4	0.25	"story"	"g"	-11.0582732439041
"1844"	0.4	0.25	"story"	"u"	-8.6767495393753
"1845"	0.4	0.25	"suggestion"	"g"	-12.6464746713638
"1846"	0.4	0.25	"suggestion"	"u"	-9.07023696899414
"1847"	0.4	0.25	"suspicion"	"g"	-10.5740956783295
"1848"	0.4	0.25	"suspicion"	"u"	-8.71593918800354
"1849"	0.4	0.25	"thought"	"g"	-11.3443762660026
"1850"	0.4	0.25	"thought"	"u"	-8.77166624069214
"1851"	0.4	0.25	"truth"	"g"	-12.5072375655174
"1852"	0.4	0.25	"truth"	"u"	-9.30801029205323
"1853"	0.4	0.25	"understanding"	"g"	-12.0215844392776
"1854"	0.4	0.25	"understanding"	"u"	-8.89886803627013
"1855"	0.4	0.25	"view"	"g"	-12.1729008436203
"1856"	0.4	0.25	"view"	"u"	-9.41748266220092
"1857"	0.4	0.5	"accusation"	"g"	-12.7691923677921
"1858"	0.4	0.5	"accusation"	"u"	-10.6026877880096
"1859"	0.4	0.5	"admission"	"g"	-12.1948923021555
"1860"	0.4	0.5	"admission"	"u"	-10.2637080669403
"1861"	0.4	0.5	"allegation"	"g"	-12.4525061547756
"1862"	0.4	0.5	"allegation"	"u"	-10.1469369351864
"1863"	0.4	0.5	"announcement"	"g"	-13.0160649120808
"1864"	0.4	0.5	"announcement"	"u"	-10.0375134170055
"1865"	0.4	0.5	"assertion"	"g"	-13.1775694191456
"1866"	0.4	0.5	"assertion"	"u"	-9.70579804182052
"1867"	0.4	0.5	"assessment"	"g"	-12.6233102530241
"1868"	0.4	0.5	"assessment"	"u"	-9.97818813920022
"1869"	0.4	0.5	"assumption"	"g"	-13.1255055963993
"1870"	0.4	0.5	"assumption"	"u"	-10.1251758158207
"1871"	0.4	0.5	"assurance"	"g"	-12.6546823829412
"1872"	0.4	0.5	"assurance"	"u"	-9.82441635131836
"1873"	0.4	0.5	"belief"	"g"	-13.8325086086988
"1874"	0.4	0.5	"belief"	"u"	-9.81127763986587
"1875"	0.4	0.5	"certainty"	"g"	-12.1547617018223
"1876"	0.4	0.5	"certainty"	"u"	-9.310547631979
"1877"	0.4	0.5	"claim"	"g"	-11.9533220231533
"1878"	0.4	0.5	"claim"	"u"	-9.88058487772942
"1879"	0.4	0.5	"complaint"	"g"	-12.9093569815159
"1880"	0.4	0.5	"complaint"	"u"	-9.80377869009971
"1881"	0.4	0.5	"concern"	"g"	-12.5631042420864
"1882"	0.4	0.5	"concern"	"u"	-9.30917419195177
"1883"	0.4	0.5	"conclusion"	"g"	-12.7352164387703
"1884"	0.4	0.5	"conclusion"	"u"	-9.73906175494194
"1885"	0.4	0.5	"confirmation"	"g"	-12.4126235246658
"1886"	0.4	0.5	"confirmation"	"u"	-10.157357943058
"1887"	0.4	0.5	"conjecture"	"g"	-12.3772290945053
"1888"	0.4	0.5	"conjecture"	"u"	-9.89080018997192
"1889"	0.4	0.5	"contention"	"g"	-12.8617583364248
"1890"	0.4	0.5	"contention"	"u"	-10.0410365283489
"1891"	0.4	0.5	"conviction"	"g"	-12.4003313481808
"1892"	0.4	0.5	"conviction"	"u"	-10.3652385592461
"1893"	0.4	0.5	"declaration"	"g"	-12.6577826887369
"1894"	0.4	0.5	"declaration"	"u"	-9.63748706579209
"1895"	0.4	0.5	"disclosure"	"g"	-12.2499849498272
